Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
United Kingdom,GBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,0.779999577,0.727064945,0.811301716,0.804538907
Georgia,GEO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.2628,1.2975,1.389816667,2.024516667,1.976166667,2.073016667,2.195675,2.14565,1.91665,1.812675,1.780433333,1.670491667,1.490791667,1.670487097,1.782341667,1.68649543,1.651258333,1.66335,1.765666667,2.269341667,2.366725,2.509541667,2.534110833,2.818145,3.109016667,3.221558333,2.9162,2.627958333
Ghana,GHA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.163547168,0.204796278,0.231165901,0.266642972,0.544919176,0.716305158,0.792417084,0.866764327,0.899494854,0.905209486,0.915106799,0.932619195,1.052275,1.404966667,1.429983333,1.520625,1.824866667,1.98135,2.896575,3.714641667,3.909816667,4.350533333,4.585325,5.217366667,5.595708333,5.8057,8.2724,11.02040833
Gibraltar,GIB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,0.779999577,0.727064945,0.811301716,0.804538907
Guinea,GIN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1004.016583,1095.3255,1236.83175,1387.401333,1746.869917,1950.558333,1975.84375,1984.93125,2243.93125,3644.333333,5148.75,4197.752004,4601.691004,4801.083238,5726.071021,6658.031258,6985.829026,6907.87807,7014.118777,7485.516742,8967.92708,9088.319496,9011.134177,9183.875864,9565.082183,,,
"Gambia, The",GMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,9.79717347,10.20016667,10.6431,11.39509167,12.7876251,15.68715833,19.917825,28.53050833,30.03008333,28.57543333,28.065725,24.87343333,22.19235,26.6443612,28.01195366,29.46152006,32.07713389,35.95758683,41.73296165,42.50620809,43.37252767,46.60890946,48.15178064,50.06246137,51.50166037,51.48444388,54.92346736,61.09633301
Guinea-Bissau,GNB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,575.5860045,554.530675,623.7597009,606.5697502
Equatorial Guinea,GNQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,575.5860045,554.530675,623.7597009,606.5697502
Greece,GRC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,240.7115425,273.0578533,295.529105,305.6466042,365.3985608,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
Grenada,GRD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Greenland,GRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.798671667,6.604459167,6.700826667,6.97624,8.083144167,8.3228175,7.894714167,6.587673333,5.991056667,5.99691,5.946778333,5.443700833,5.098130833,5.360866667,5.624075,5.368711535,5.792475537,5.616311686,5.612466667,6.727906831,6.731718257,6.6029,6.3146,6.6694,6.542152204,6.287113083,7.076151863,6.889702586
Guatemala,GTM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,6.0495125,6.065269167,6.394653333,7.38561,7.763159167,7.8585925,7.821645,7.940846667,7.946495833,7.633944167,7.602630833,7.673304167,7.560028333,8.161555417,8.057770833,7.785418333,7.833605417,7.85681375,7.732233333,7.654815,7.599937083,7.34793875,7.519164583,7.696698333,7.72165,7.734388333,7.74824375,7.831974167
Guam,GUM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Guyana,GUY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,140.375,142.4008333,150.5191667,177.995,182.43,187.3208333,190.665,193.8783333,198.3075,199.875,200.1883333,202.3466667,203.6333333,203.95,203.6358333,204.0175,204.3583333,205.3941667,206.4491667,206.5,206.5,206.5,207.7166667,208.5,208.5,208.5,208.5,208.5
High income,HIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.734254167,7.742083333,7.745333333,7.7575,7.791166667,7.79875,7.798916667,7.78675,7.788,7.777333333,7.767833333,7.801416667,7.786833333,7.75175,7.769166667,7.784,7.756416667,7.756,7.754083333,7.75175,7.76225,7.79325,7.8385,7.835916667,7.75725,7.77325,7.831416667,7.829583333
Honduras,HND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,14.840625,15.476825,16.43705833,17.35249167,18.209725,18.83234167,18.89520833,18.8951,18.90375833,18.8951,18.8951,18.91714167,19.50224951,20.35377917,20.98715833,21.945175,22.83501839,23.48708394,23.90272829,24.50853891,24.58188052,24.01665532,24.48587373,24.60164682
Heavily indebted poor countries (HIPC),HPC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.434161167,6.160582583,6.363285667,7.111742833,8.277666417,8.341541,7.8716825,6.704968833,6.034340667,5.949236917,5.83779325,5.364535667,4.93503975,5.283946417,5.498010583,5.34386975,5.850291833,5.704880167,5.748165417,6.85830375,6.805990167,6.623831,6.27902525,6.622545167,6.6140555,6.360083167,7.1597415,
Haiti,HTI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,15.70115,16.6545,16.76566667,16.93789167,21.17066667,24.42908333,29.25048333,42.36675833,38.35203333,40.44855,40.40851667,36.86141667,39.10759167,41.19760833,39.7974,40.52282194,41.94972295,43.46278333,45.21598089,50.70642667,63.33581837,64.76968028,68.03175398,88.81496618,93.50980721,89.22663651,115.6307155,141.0359127
Hungary,HUN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,152.6466667,186.7891667,214.4016667,237.1458333,282.1791667,286.49,257.8866667,224.3066667,202.7458333,199.5825,210.39,183.6258333,172.1133333,202.3416667,207.9441667,201.055,225.1041667,223.695,232.6016667,279.3325,281.5233333,274.4333333,270.2116667,290.66,307.9966667,303.1408333,372.5958333,353.0883333
IBRD only,IBD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA blend,IDB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2342.296292,2909.38,10013.6225,7855.15,8421.775,10260.85,9311.191667,8577.133333,8938.85,9704.741667,9159.316667,9141,9698.9625,10389.9375,9090.433333,8770.433333,9386.629167,10461.24,11865.2113,13389.41294,13308.3268,13380.83388,14236.93877,14147.67136,14582.20347,14308.1439,14849.85394,15236.88466
IDA only,IDX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isle of Man,IMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.640958255,0.610836114,0.603823594,0.618056845,0.660930833,0.694655,0.667223333,0.6124725,0.54618,0.549998333,0.543486667,0.499771667,0.54396625,0.641919263,0.647179346,0.624140836,0.633046989,0.639660578,0.607729627,0.654545479,0.740634464,0.776976682,0.74953154,0.78344511,0.779999577,0.727064945,0.811301716,0.804538907
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,35.43317333,36.31328583,41.259365,43.05542833,44.941605,47.18641417,48.61031917,46.58328417,45.31646667,44.099975,45.30700833,41.34853333,43.50518333,48.40526667,45.72581212,46.67046667,53.43723333,58.59784542,61.02951446,64.15194446,67.19531281,65.12156865,68.38946709,70.42034054,74.09956688,73.91801282,78.60449058,82.59927645
Not classified,INX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.625028368,0.659643127,0.702270998,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
"Iran, Islamic Rep.",IRN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1751.186356,1753.345477,1752.285995,1753.35495,1764.856069,1753.985685,6907.034456,8193.887519,8613.989421,8963.958907,9170.942878,9281.151828,9428.528261,9864.302456,10254.17647,10616.30664,12175.54722,18414.44801,25941.66414,29011.49138,30914.85244,33226.29815,40864.32901,42000,42000,42000,42000,42000
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2002.387212,2002.387212,2002.387245,2002.389773,2002.403407,2002.40491,2002.372703,,1453.416667,1472,1467.416667,1254.567219,1193.083333,1170,1170,1170,1166.166667,1166,1166,1167.333333,1182,1184,1182.75,1182,1192,1450,1450,1312.5
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,66.5,70.90429083,70.95833333,72.33529333,78.61594667,97.42460333,91.66166667,76.7089825,70.19166667,62.98166667,70.18,64.055,87.94791667,123.6383814,122.2418112,115.9540398,125.082787,122.1791213,116.7673525,131.9187084,120.8115481,106.839572,108.3001763,122.6067736,135.4217116,126.9888602,135.279902,137.9429524
Israel,ISR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.19165,3.44935,3.800075,4.139716667,4.077333333,4.20565,4.737825,4.554133333,4.481983333,4.4877,4.455808333,4.108082949,3.588021194,3.932335478,3.738975,3.578129306,3.855921825,3.610758333,3.577925,3.886833333,3.840566667,3.599555548,3.590558127,3.564527347,3.442405852,3.230198323,3.359614402,3.667374716
Italy,ITA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1542.946967,1703.096908,1736.207383,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
Jamaica,JAM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,37.11955833,35.40446667,36.55,39.04351667,42.9857,45.99625,48.41594167,57.74087375,61.1972,62.28071494,65.74385754,69.19216185,72.75620341,87.89411981,87.19614633,85.8934632,88.74980239,100.3978832,110.9345278,116.9697766,125.0950346,127.9645442,128.8715191,133.3121183,142.4028328,150.7901059,153.4268165,154.158779
Jordan,JOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.709,0.709,0.709,0.709,0.709,0.708983174,0.708999833,0.709,0.709,0.709,0.709,0.708999767,0.70966655,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.71
Japan,JPN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,108.7790567,120.9908625,130.9053007,113.906805,107.7654983,121.5289475,125.3880192,115.9334642,108.1925692,110.2182117,116.2993117,117.7535292,103.359494,93.57008909,87.779875,79.80701983,79.79045542,97.59565828,105.944781,121.0440257,108.7929,112.1661411,110.4231793,109.0096659,106.7745823,109.7543238,131.4981404,140.4911001
Kazakhstan,KAZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,67.30333333,75.4375,78.30333333,119.5233333,142.1333333,146.7358333,153.2791667,149.5758333,136.035,132.88,126.0894306,122.5541667,120.2991667,147.4966667,147.355,146.6208333,149.1125,152.1291667,179.1916667,221.7283333,342.16,326.0010227,344.7058333,382.7473106,412.9533333,425.9075,460.165,456.165
Kenya,KEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,57.11486667,58.73184167,60.3667,70.32621667,76.17554167,78.563195,78.74914167,75.93556944,79.17387606,75.55410945,72.10083502,67.31763812,69.17531982,77.3520123,79.2331517,88.81076997,84.52960176,86.1228789,87.92216381,98.17845333,101.5043695,103.4100045,101.301574,101.9912984,106.4507802,109.6377466,117.8659892,139.8463838
Kyrgyz Republic,KGZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,12.80955833,17.36249167,20.83756667,39.00773333,47.70383333,48.37795833,46.93706667,43.648375,42.64994167,41.01182051,40.15289995,37.31625681,36.57459167,42.90410833,45.9642614,46.14390132,47.00447914,48.43805901,53.65405831,64.46210827,69.91406583,68.86666786,68.84032033,69.78934918,77.3461127,84.64082201,84.11622257,87.85612559
Cambodia,KHM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2624.083333,2946.25,3744.416667,3807.833333,3840.75,3916.333333,3912.083333,3973.333333,4016.25,4092.5,4103.25,4056.166667,4054.166667,4139.333333,4184.916667,4058.5,4033,4027.25,4037.5,4067.75,4058.694579,4050.579986,4051.1669,4061.148963,4092.783219,4098.722795,4102.037865,4110.652746
Kiribati,KIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.277863333,1.34738,1.591828333,1.54995,1.724826667,1.9334425,1.8405625,1.541914167,1.3597525,1.309473333,1.327973441,1.1950725,1.192178333,1.28218881,1.090159486,0.969463201,0.965801031,1.035843097,1.109363293,1.331090262,1.345213976,1.304758077,1.338412146,1.438506544,1.453085118,1.33122426,1.441664459,1.505191066
St. Kitts and Nevis,KNA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Korea, Rep.",KOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,804.4575,949.89,1403.183333,1189.439167,1130.3625,1290.79,1251.6025,1191.645833,1146.249167,1024.328333,955.3408333,929.3758333,1100.125833,1277.245833,1156.46,1108.233333,1126.806667,1094.9825,1052.84,1130.9525,1160.7675,1131.000833,1100.163333,1165.3575,1180.265833,1143.951667,1291.446667,1305.6625
Kuwait,KWT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.299408563,0.303348835,0.30475564,0.304414667,0.306751583,0.306681667,0.303914252,0.298011521,0.2947,0.292,0.290176225,0.284213958,0.268828367,0.287785417,0.286606592,0.275978944,0.279935558,0.283589442,0.284567142,0.300852025,0.302137441,0.303349758,0.301956494,0.303611163,0.306233122,0.301643111,0.306250154,0.307185351
Latin America & Caribbean (excluding high income),LAC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,921.0216667,1259.979167,3298.333333,7102.025,7887.643333,8954.583333,10056.33333,10569.0375,10585.375,10655.16667,10153.62408,9602.728818,8740.181403,8511.351163,8254.16303,8029.262555,8006.582032,7833.22999,8042.42157,8127.610598,8124.366756,8244.843189,8401.334766,8679.409093,9045.787834,9697.915789,14035.22669,17688.87359
Lebanon,LBN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1571.444167,1539.45,1516.131667,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,1507.5,
Liberia,LBR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,46.8375,50.57,41.5075,41.9025,40.9025,48.59190899,61.75416667,59.37883333,54.90583333,57.09583333,58.01333333,61.27222222,63.2075,68.28666667,71.40333333,72.22666667,73.51477208,77.52,83.8925,86.18836657,94.42724359,112.7066667,144.0555758,186.4297446,191.5179576,166.1537008,152.9337568,
Libya,LBY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.436799769,0.460866115,0.467574437,0.463810769,0.512189613,0.605064254,1.270679174,1.292944128,1.304966144,1.308384824,1.313571625,1.262644868,1.223562393,1.253534489,1.26678941,1.224152495,1.261659638,1.271691821,1.272402067,1.38120986,1.390368679,1.393820011,1.364966667,1.398262897,1.388666683,4.514425,4.813175,4.812883333
St. Lucia,LCA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
Latin America & Caribbean,LCN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,1.6888,1.6876,1.5586,1.3467,1.2435,1.2452,1.2538,1.2004,1.0831,1.0881,1.0429,0.888,0.9377,0.9269,0.9162,0.9624,0.9854,0.9847,0.9779,0.9938,0.938965,0.913845833,0.9548325,0.89849
Sri Lanka,LKA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,55.27144417,58.994605,64.45011833,70.63545,77.00511667,89.38301333,95.662065,96.52095083,101.1944575,100.4980517,103.9144458,110.6232333,108.3337627,114.9447833,113.0644804,110.5652079,127.6033535,129.0690309,130.5646852,135.8569128,145.5816675,152.4464139,162.4648587,178.744925,185.5925578,198.7643168,,
Lower middle income,LMC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.32380142,13.23392647,14.44842705,16.45910539,14.77867821,16.35585348,18.45024418
Late-demographic dividend,LTE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4,4,4,4,4,4,3.676958333,3.060866667,2.780591667,2.774025,2.752225,2.523725,2.357075,2.484033333,2.606333333,2.4811,2.686291667,2.601008333,2.600291667,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
Luxembourg,LUX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,30.96151333,35.77389083,36.29864083,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
Latvia,LVA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.55075,0.580916667,0.589833333,0.585166667,0.6065,0.627916667,0.618191667,0.571475,0.540233333,0.564716667,0.560408333,0.513791667,0.480816667,0.50555,0.530475,0.501233333,0.546875,0.529391667,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
"Macao SAR, China",MAC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.9664,7.975291667,7.978766667,7.99185,8.0259,8.0335,8.033433333,8.021241167,8.022171083,8.011064583,8.001426167,8.035853917,8.020109917,7.984283333,8.002216667,8.018208333,7.9898635,7.989255333,7.987129,7.984960417,7.99506425,8.026001,8.072507417,8.070470333,7.989061917,8.00553175,8.065206083,8.063390083
St. Martin (French part),MAF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,8.715875833,9.527106667,9.604415833,9.804419167,10.62563617,11.302975,11.02058333,9.574383333,8.868016667,8.865008333,8.795583333,8.192333333,7.750325,8.0571,8.417158333,8.089875,8.628444583,8.405503917,8.406336688,9.76434828,9.807476032,9.691997889,9.386102421,9.6170761,9.496847322,8.988484024,10.16066024,10.1314261
Monaco,MCO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,1.0854,1.098,1.04,0.883,0.8,0.8041,0.7971,0.7306,0.6827,0.7198,0.7543,0.7184,0.7783,0.7529,0.7527,0.9013,0.9034,0.8852,0.8468,0.8933,0.8755,0.845494139,0.949623753,0.924839558
Moldova,MDA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.604483333,4.623583333,5.3707,10.51580833,12.43421667,12.86514167,13.5704975,13.94488333,12.32971667,12.599625,13.13105833,12.13994497,10.39204368,11.10957543,12.36926096,11.73861249,12.11143682,12.58675623,14.03563005,18.81847515,19.92382756,18.49903489,16.80205172,17.57346887,17.32183521,17.68046614,18.89718962,18.16393776
Madagascar,MDG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,812.2503333,1018.177167,1088.279667,1256.755,1353.496167,1317.698833,1366.391167,1238.327667,1868.857833,2003.025833,2142.301667,1873.876667,1708.370833,1956.205833,2089.95,2025.1175,2194.966667,2206.914167,2414.811667,2933.508333,3176.539167,3116.11,3334.752255,3618.321858,3787.754058,3829.977849,4096.116184,4429.579214
Maldives,MDV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,11.77,11.77,11.77,11.77,11.77,12.24208333,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,14.6020084,15.36483532,15.36671003,15.38039352,15.36633122,15.36840768,15.38696851,15.39083727,15.38204192,15.38126953,15.37269841,15.386625,15.38679435
Middle East & North Africa,MEA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.599448417,7.91846,9.13604175,9.5603975,9.455558333,9.342341667,9.655958333,10.78901917,11.28596667,10.89789167,10.89924167,10.92819167,11.12971667,13.513475,12.63600833,12.423325,13.16945833,12.77199167,13.29245,15.84826667,18.66405833,18.92651667,19.24434167,19.26363333,21.48560833,20.27240833,20.12735,17.75871667
Marshall Islands,MHL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Middle income,MIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,39.981075,50.00355,54.46173333,56.90182833,65.90386667,68.03713333,64.34979167,54.32225833,49.40993333,49.28368333,48.80176667,44.72981667,41.86768333,44.100575,46.48539167,44.230825,47.89025,46.39534167,46.43713083,55.537075,55.731725,54.66545833,52.10710833,54.9472,54.144325,52.10215833,58.57439167,56.94719167
Mali,MLI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,511.5524303,583.6693724,589.9517746,615.4733493,710.207977,732.3976933,693.7132265,579.8974262,527.3380323,527.2583626,522.4256249,478.6337185,446.0000414,470.2934233,494.7942622,471.2486257,510.5563385,493.8996239,493.7573299,591.211698,592.6056151,580.6567496,555.4464584,585.9110132,575.5860045,554.530675,623.7597009,606.5697502
Malta,MLT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.360455868,0.385966125,0.388459511,0.398898395,0.438149992,0.450041567,0.433620338,0.377233333,0.34466318,0.345777392,0.340893886,0.311675,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893276257,0.875506397,0.845494139,0.949623753,0.924839558
Myanmar,MMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.917566667,6.241833333,6.343158333,6.285791667,6.516725,6.748908333,6.642083333,6.138925,5.805833333,5.818166667,5.842941667,5.616883333,5.44145,5.576366667,5.634883333,5.444108333,640.6534167,933.5704564,984.3457476,1162.615329,1234.869517,1360.358707,1429.807975,1518.255117,1381.619167,,,
Middle East & North Africa (excluding high income),MNA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,0.938283072,1.082705081,1.116533086,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893215581,0.877475207,0.845376564,0.950915534,0.924709623
Mongolia,MNG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,548.4033333,789.9925,840.8283333,1021.8675,1076.666667,1097.6975,1110.31,1146.5425,1185.2975,1205.246667,1179.699167,1170.400833,1165.804167,1437.795,1357.064167,1265.515833,1357.58,1523.9275,1817.938708,1970.309167,2140.290864,2439.777201,2472.484051,2663.541398,2813.289835,2849.288615,3140.677884,3465.736536
